folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Medical History/Medications,dr781,"Hydrocodone, Vicodin","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr783,"Compazine (Prochlorperazine), Dramamine (meclozine), Promethagan (Promethazine)","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr784,"OTC Sleep Aids, Tylenol PM, Unisom","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr785,"Oxycodone / APAP (Endocet, Opium tincture, Percocet, Roxicet, Suboxone, Tylenol w/ codeine & other unknown narcotics)","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr786,Sumatriptan (Imitrex),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr790,"Chloroquine, Quinine","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr793,Melatonin,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr795,Glucophage (Metformin),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr801,"Asacol, Mesalamine, Remicade and other rxs for ulcerative colitis / Crohns Disease","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr804,Tacrolimus (Prograf),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr806,Carafate (sucralfate),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr807,Loperamide,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr808,"Butabarbital or Butalbital (Axocet, Esgic, Esgic Plus)","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr809,"Lomotil (Diphenoxylate/Atropine ), Prodiotica and other antidiarrheals","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr810,"Phen-Fen, Orlistat, Xenical, other obesity rxs","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr812,Meperidine (Demerol),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr815,Lipitor,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr816,Meridea,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr817,"Beano, Maalox, Mylanta, other anti-gas","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr818,"Glucosamine, Orudis, & other OTC arthritis meds","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr820,Actonel (Fosamax),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr821,Fantanyl (Duragesic patch),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr822,"Throat sprays, drops or mouthwashes (Chloraseptic, etc...)","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr823,Raloxifene HCl (Evista),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr824,Copaxone (Glatiramer acetate),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr825,Selegiline HCl (Eldepryl),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr826,"Avonex, Interferons","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr828,Ursodiol (Actigall & other gallstone dissolution agents),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr829,Viagra (sildenafil),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr830,Celecoxib (Celebrex),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr831,Flomax (tamsulosin),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr832,Donepezil (Aricept),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr834,Methimazole  (Tapazole),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr835,Methadone,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr836,Etanercept (Enbrel),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr837,Leflunomide (Arava),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr838,Rivastigmine tartrate (Exelon),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr839,Leuprolide Acetate (Lupron),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr842,"Atomoxetine, Strattera","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr843,Pyridostigmine (Mestinon),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr844,Cevimeline (Evoxac),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr845,Chantix (varenicline),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr846,Omacor (rx omega 3),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr847,"Byetta (exenatide), Prandin","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr848,Sitagliptin (Januvia),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr849,Memantine (Namenda),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr850,Dutasteride (Avodart),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr851,Armodafinil (Nuvigil),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr852,Testosterone,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr853,Azilect (Rasagiline),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr854,Cogentin (Benzatropine),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr855,Mycophenolate (Myfortic) (Cellcept) (ERL080),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr856,Liraglutide (Victoza injection),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr857,Gold Sodium Thiomalate injections (Aurolate),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr858,"Hypnotics (Zolpidem, Ambien, Lunesta, Sonata)","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr859,Modafinil (Provigil),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr860,Amantadine,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr861,"Dexedrine (adderall, amphetamines)","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr862,Mirapex (pramipexole),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr863,"Benzodiazepines (Triazolam, Halcion)","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr864,Aromasin,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr865,Pancrelipase,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr866,lidoderm patch,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr868,"Dibeta, Glynase, Micronase, Glyburide","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr869,"Actos, Pioglitazone","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr875,"Crestor, Rosuvastatin","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr877,"Niacin, Niaspan","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr878,Tricor,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr880,"Zetia, Azetimibe","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr881,Tylenol,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr883,Tramadol,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr884,Plavix,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr885,Malerone,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr886,Glimepiride sulfonylurea antidiabetic medicine,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr901,Topicort and other w/ cortisone,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr902,Betamethason (Diprolene),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr903,"Psoriasis cream / ointment, unknown","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr904,"Exelderm, Lamisil, Spectazole and other antifungal preparations, nystop topical powder","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr905,"Cleocin, Meclan, Retin A, and other acne preparations","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr907,Fluorouracil (Efudex),"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr908,"Minoxidil (Rogaine, Proscar)","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr913,"Elidel, Protopic and other non-steroidal creams","",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr914,Androgel,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,dr915,Urea topical cream,"",choices,"",noyes_drug,"","","",""
Medical History/Medications,estrogen_med,Estrogen: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,htn_acei_med,ACE inhibitor: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,htn_alpha_med,Alpha Blocker: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,htn_arb_med,ARB: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,htn_beta_med,Beta Blocker: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,htn_diuretic_med,Diuretic: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,htn_med,"Hypertension Medication, any: Self-reported use","Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,narcotics_med,Narcotic: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,progesterone_med,Progesterone: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,sedative_med,Sedative: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,stimulants_med,Stimulant: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History/Medications,thyroid_med,Thyroid Medication: Self-reported use,"Self-reported drugs at PSG visit, open text then grouped according to effect",choices,"",takingornot,"","","",wsc_medications_form
Medical History,angina_year,Angina: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if ANGINA? =""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,angina_ynd,Angina: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Angina,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,angioplasty_ynd,Coronary Angioplasty: Self-reported,Have you ever had any of the following surgical procedures? Coronary or balloon angioplasty,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,any_cvd,Cardiovascular Disease: Self-reported,"1=Yes if Y to any of the following: heartattack_ynd, congestive_hf_ynd, coronary_ynd, atheroscl_ynd, pacemaker_ynd, angioplasty_ynd, coronary_bypass_ynd, coronary_artery_stent, other_heart_surgery (including   cardiac conversion, heart catheter, cardiac ablation, abdominal aortic repair, open heart surgery, defibrillation)",choices,"",noyes01,"","","",wsc_health_interview_form
Medical History,arrhythmia_year,Arrhythmia: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Irregular heartbeat or arrhythmia? =""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,arrhythmia_ynd,Arrythmia: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Irregular heartbeat or arrhythmia,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,arthritis_year,Arthritis: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Arthritis?=""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,arthritis_ynd,Arthritis: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Arthritis,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,asthma_year,Asthma: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Asthma?=""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,asthma_ynd,Asthma: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Asthma,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,atheroscl_year,Atherosclerosis: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Atherosclerosis (hardening of the arteries)? =""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,atheroscl_ynd,Atherosclerosis: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Atherosclerosis (hardening of the arteries),choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,congestivehf_year,Congestive Heart Failure: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Congestive heart failure? =""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,congestivehf_ynd,Congestive Heart Failure: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Congestive heart failure,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,coronary_artery_stent_ynd,Coronary Artery Stent: Self-reported,Have you ever had any of the following surgical procedures? Coronary artery stent,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,coronary_year,Coronary Artery Disease: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Coronary artery disease? =""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,coronary_ynd,Coronary Artery Disease: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Coronary artery disease,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,coronarybypass_ynd,Coronary Artery Bypass Surgery: Self-reported,"Have you ever had any of the following surgical procedures? If yes, check all that apply: Coronary bypass surgery",choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,diabetes_year,Diabetes: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Diabetes?=""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,diabetes_ynd,Diabetes: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Diabetes,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,emphysema_year,Emphysema/Obstructive Lung Disease: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Emphysema/Obstructive Lung Disease?=""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,emphysema_ynd,Emphysema/Obstructive Lung Disease: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Emphysema or Obstructive Lung Disease,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,heartattack_year,Heart Attack: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Heart attack or infarct? =""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,heartattack_ynd,Heart Attack: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Heart attack or infarct,choices,"",noyesny,mi;myocardial;infarction,"","",wsc_health_interview_form
Medical History,hormone_therapy,Hormone Replacement Therapy: Self-reported use,Have you ever taken supplemental hormones for menopause?,choices,"",hormoneuse,"","","",wsc_health_interview_form
Medical History,hypertension_year,Hypertension: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if High blood pressure or hypertension? =""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,hypertension_ynd,Hypertension: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: High blood pressure or hypertension,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,menopausal_status,Menopausal status,Combination of responses from other questions: I have fairly regular menstrual periods; My menstrual periods are irregular; I have no periods at all/menopause;  Have you had surgery that caused your menstrual periods to stop permanently?,choices,"",period,"","","",wsc_health_interview_form
Medical History,nasal_cong_none,"Nasal congestion, none, today or tonight",No nasal congestion today or tonight,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,nasal_cong_today,"Nasal congestion, today",Have you had any nasal congestion or stuffiness today?,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,nasal_cong_tonight,"Nasal congestion, tonight",Have you had any nasal congestion or stuffiness tonight?,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,num_pregnancies,"Pregnancies, number",Combination of initial report of number of pregnancies and then report of additional pregnancies between study visits,numeric,count,"","","","",wsc_health_interview_form
Medical History,other_heart_surg,"Heart Surgery, other: Self-reported 1","Have you ever had any of the following surgical procedures?  If yes, check all that apply: Other heart surgery/please describe",text,"","","","","",wsc_health_interview_form
Medical History,other_heart_surg2,"Heart Surgery, other: Self-reported 2","Have you ever had any of the following surgical procedures?  If yes, check all that apply: Other heart surgery/please describe",text,"","","","","",wsc_health_interview_form
Medical History,pacemaker_ynd,Pacemaker: Self-reported,"Have you ever had any of the following surgical procedures? If yes, check all that apply: Pacemaker",choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,reproductive_surg,"Menopause, after surgery: Self-reported",Have you had surgery that caused your menstrual periods to stop permanently?,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,reproductive_surg_type,"Menopause, after surgery: Self-reported type","If yes, please provide the kind of surgery (check one):  (only available after 1993 and before Aug 28, 2009)",choices,"",surgerytype,"","","",wsc_health_interview_form
Medical History,reproductive_surg_year,"Menopause, after surgery: Self-reported year performed","If yes, please provide the date of surgery: (only available after 1993 and before Aug 28, 2009)",numeric,year,"","","","",wsc_health_interview_form
Medical History,stroke_year,Stroke: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if stroke?=""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,stroke_ynd,Stroke: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Stroke,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,thyroid_problem,Thyroid Disorder: Self-reported type,"Also, describe the type of thyroid problem",text,"","","","","",wsc_health_interview_form
Medical History,thyroid_year,Thyroid Disorder: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Thyroid problem? =""Y"")",numeric,year,"","","","",wsc_health_interview_form
Medical History,thyroid_ynd,Thyroid Disorder: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions: Thyroid problem,choices,"",noyesny,"","","",wsc_health_interview_form
Medical History,time_since_last_period,Last menstrual period,Difference between date of reported last menstrual period and sleep study date in years,numeric,years,"","","","",wsc_health_interview_form
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),b0_day,Day of Week on Day -1 Before MSLT,"",choices,"",dayofweek,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),b1_day,Day of Week on Day -2 Before Day Before MSLT,"",choices,"",dayofweek,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),b2_day,Day of Week on Day -3 Before MSLT,"",choices,"",dayofweek,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),b3_day,Day of Week on Day -4 Before MSLT,"",choices,"",dayofweek,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),b4_day,Day of Week on Day -5 Before MSLT,"",choices,"",dayofweek,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),b5_day,Day of Week on Day -6 Before MSLT,"",choices,"",dayofweek,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),b6_day,Day of Week on Day -7 Before MSLT,"",choices,"",dayofweek,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),bedtime0,Bedtime on Night before MSLT,"If Clinical MSLT, the night before the MSLT is the participant's nPSG. <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/). <br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM (24-hour clock),"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),bedtime1,Diary: Bedtime on Night n1 before MSLT,"",time,HHMM (24-hour clock),"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),bedtime2,Diary: Bedtime on Night n2 before MSLT,"",time,HHMM (24-hour clock),"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),bedtime3,Diary: Bedtime on Night n3 before MSLT,"",time,HHMM (24-hour clock),"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),bedtime4,Diary: Bedtime on Night n4 before MSLT,"",time,HHMM (24-hour clock),"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),bedtime5,Diary: Bedtime on Night n5 before MSLT,"",time,HHMM (24-hour clock),"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),bedtime6,Diary: Bedtime on Night n6 before MSLT,"",time,HHMM (24-hour clock),"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),clinical_mslt,Indicator of Clinical MSLT (vs Research),"Research MSLTs were administered from 1989- 2003. Clinical MSLTs were administered from 2001-2011.  Sleep protocols and number of Naps differs by type of MSLT. <br><br> Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/). <br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",mslttype,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),discomfort,MSLT: Discomfort,"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br><em>Are you feeling discomfort today?</em> <br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),min_n0,Minutes of Sleep Night Before MSLT (n0),"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),min_n1,Minutes of Sleep the Night Before the Night Before the MSLT (n1),"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),min_n2,Diary: Minutes of Sleep on Night n2 before MSLT,"",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),min_n3,Diary: Minutes of Sleep on Night n3 before MSLT,"",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),min_n4,Diary: Minutes of Sleep on Night n4 before MSLT,"",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),min_n5,Diary: Minutes of Sleep on Night n5 before MSLT,"",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),min_n6,Diary: Minutes of Sleep on Night n6 before MSLT,"",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),mslt,MSLT Score,"Average of first four naps <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"",true,""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),mslt_day,Day of Week of MSLT,"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",dayofweek,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),mslt_drugs_yn,MSLT: Medications (over the counter or prescription) Taken Today,"Clinical MSLT only. List of drugs taken available <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),mslt_year,Year of MSLT,"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",integer,year,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_caffeine_cups,MSLT: # Cups Drank Prior to Nap 1,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,# of cups,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_caffeine_yn,MSLT: Drank Caffeine prior to Nap 1,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_rem,MSLT: Latency to REM (Nap 1),"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
